index,date,open,high,low,close,volume,returns,return_1,return_3,return_5,momentum_5,momentum_10,volatility_5,volatility_10,ma_10,ma_20,ma_ratio,price_ma_ratio,zscore,rsi,rangeocp,rangehlp,vwap_d,atrr_14,garch_vol,garch_vol_change,vol_ratio
1211,03-02-2020,11627.4502,11749.84961,11614.5,11707.90039,669800,-0.021479425,-0.021250385,-0.034758202,-0.033921909,-0.006840099,-0.004275889,0.009738884,0.008540755,12071.54492,12161.6999,0.992586975,0.969875891,-2.7745945,20.49329246,-0.687144515,1.156053646,11690.75,135.3594675,0.016690361,0.008149606,1.954201788
1212,04-02-2020,11786.25,11986.15039,11783.40039,11979.65039,560400,0.022945549,0.023210823,-0.0046652,-0.006316413,-0.001154941,-0.001507345,0.016719713,0.012180731,12052.525,12158.03491,0.991321796,0.993953582,-1.068763944,36.64673115,-1.614407636,1.692453397,11916.40039,145.5659341,0.016690361,0.00450963,1.370226399
1213,05-02-2020,12005.84961,12098.15039,11953.34961,12089.15039,758000,0.009098979,0.0091405,0.01062111,-0.003326568,-0.000549492,-7.60E-05,0.017099209,0.012537891,12050.75,12161.22495,0.990915804,1.003186556,-0.43725354,40.8718684,-0.689054057,1.19777467,12046.88346,145.5112804,0.016690361,0.00415247,1.33119354
1214,06-02-2020,12120,12160.59961,12084.65039,12137.9502,565100,0.004028536,0.004036661,0.036731591,0.008487213,0.001802837,-0.000279045,0.016668905,0.012443459,12046.51006,12157.32744,0.990884725,1.007590591,-0.117870155,42.87519577,-0.147884898,0.625717008,12127.7334,140.5425617,0.016690361,0.004246902,1.341295814
1215,07-02-2020,12151.15039,12154.7002,12073.9502,12098.34961,473500,-0.003267877,-0.003262543,0.009908404,0.011390141,0.002375011,-0.001162758,0.016375327,0.012294461,12031.52002,12149.40493,0.990297063,1.005554543,-0.312911524,45.54503504,0.43642962,0.667446409,12109,136.2716644,0.016690361,0.0043959,1.357551184
1216,10-02-2020,12102.34961,12103.5498,11990.75,12031.5,524700,-0.005540837,-0.005525515,-0.004768771,0.027639423,0.005519985,-0.000660057,0.011482704,0.011966261,12022.77002,12134.50244,0.990792171,1.000726121,-0.646145078,45.15768706,0.588867634,0.937537337,12041.93327,134.595103,0.016690361,0.0047241,1.394784837
1217,11-02-2020,12108.40039,12172.2998,12099,12107.90039,480000,0.006329954,0.00635003,-0.00247569,0.010705655,0.002147827,0.000496443,0.006290389,0.012035789,12027.98008,12121.78247,0.992261667,1.006644533,-0.092449531,50.03467406,0.004129535,0.605388237,12126.40007,135.038296,0.016690361,0.004654573,1.386727559
1218,12-02-2020,12151,12231.75,12144.2998,12201.2002,411700,0.007676159,0.007705696,0.008501208,0.009268625,0.001860866,0.000655687,0.005913051,0.012128538,12035.1501,12114.67749,0.993435451,1.013797094,0.608113341,50.71315722,-0.411436535,0.71673437,12192.41667,134.2391041,0.016690361,0.004561823,1.376122912
1219,13-02-2020,12219.5498,12225.65039,12139.7998,12174.65039,501200,-0.00217837,-0.002175999,0.011897967,0.003023591,0.000618334,0.001210585,0.005993735,0.011825663,12049.03516,12105.63501,0.995324504,1.010425336,0.524796198,47.40937665,0.368794278,0.705158532,12180.03353,130.7827814,0.016690361,0.004864698,1.411367808
1220,14-02-2020,12190.15039,12246.7002,12091.2002,12113.4502,622800,-0.005039532,-0.005026854,0.000458362,0.001248153,0.000265472,0.001320241,0.006322259,0.011754973,12064.17021,12093.69004,0.997559072,1.004084821,0.167338606,49.79482406,0.633182075,1.283697027,12150.4502,132.548297,0.016690361,0.004935388,1.419855195
1221,18-02-2020,12028.25,12030.75,11908.0498,11992.5,676900,-0.004434581,-0.004424763,-0.014961447,-0.009530999,-0.001901331,0.000123248,0.005524366,0.005975316,12099.24512,12075.88506,1.001934439,0.991177539,-0.72955843,44.87467265,0.298102981,1.023141091,11977.09993,132.2599853,0.016690361,0.010715045,2.793217559
1222,19-02-2020,12090.59961,12134.7002,12042.09961,12125.90039,513600,0.011062239,0.011123652,0.001027799,-0.006171508,-0.00121774,0.000321563,0.007019494,0.006330213,12102.92012,12076.83506,1.002159925,1.001898738,0.427976085,53.27352758,-0.291118846,0.763659464,12100.90007,132.9700003,0.016690361,0.010360148,2.636618716
1223,20-02-2020,12119,12152,12071.4502,12080.84961,502600,-0.003722171,-0.003715252,0.002909712,-0.007704598,-0.00152559,-0.000453628,0.007105256,0.006299286,12097.21006,12071.86006,1.002099925,0.998647585,0.080230859,54.40614193,0.315792282,0.666756125,12101.43327,129.2257006,0.016690361,0.010391075,2.649563308
1224,24-02-2020,12012.5498,12012.5498,11813.40039,11829.40039,490800,-0.021033531,-0.020813869,-0.013600134,-0.023449125,-0.004682993,-0.002208761,0.011312289,0.009024495,12070.31514,12050.91758,1.001609633,0.980040724,-1.903056363,54.51739773,1.548256108,1.683512329,11885.11686,139.098809,0.016690361,0.007665866,1.849450771
1225,25-02-2020,11877.5,11883.0498,11779.90039,11797.90039,461000,-0.002666409,-0.002662857,-0.027049538,-0.020579739,-0.004098618,-0.001922495,0.011329517,0.008952712,12046.95518,12034.8626,1.001004796,0.979326329,-1.850183499,41.77267342,0.674693011,0.874303144,11820.28353,136.5309951,0.016690361,0.007737649,1.864279717
1226,26-02-2020,11738.5498,11783.25,11639.59961,11678.5,567600,-0.010172038,-0.010120478,-0.033304744,-0.026183031,-0.005237761,-0.003569546,0.011652253,0.008774989,12004.01514,12015.99761,0.99900279,0.972882812,-2.240572534,31.57611563,0.514191075,1.230041449,11700.44987,138.0859798,0.016690361,0.007915372,1.902037548
1227,27-02-2020,11661.25,11663.84961,11536.7002,11633.2998,608600,-0.003877886,-0.003870377,-0.01657739,-0.040623836,-0.008236567,-0.004727153,0.007620856,0.007835551,11947.2251,11991.1876,0.996333766,0.973723999,-2.098994867,27.28542644,0.240260251,1.092978056,11611.2832,138.351253,0.016690361,0.00885481,2.130080952
1228,28-02-2020,11382,11384.7998,11175.0498,11201.75,809900,-0.037801642,-0.037096079,-0.050530211,-0.072768029,-0.014912732,-0.008219161,0.014334251,0.012788278,11849.93506,11949.48511,0.991669093,0.945300539,-3.054220259,20.16904634,1.609123574,1.872475283,11253.86654,161.2011635,0.016690361,0.003902083,1.305129534
1229,02-03-2020,11387.34961,11433,11036.25,11132.75,680800,-0.006178801,-0.006159752,-0.046731173,-0.058891437,-0.011981908,-0.008332451,0.014324155,0.012761847,11751.86504,11908.01763,0.986886769,0.94731772,-2.53910891,20.14022724,2.286942664,3.563809481,11200.66667,178.0260804,0.016690361,0.003928514,1.307832654
1230,03-03-2020,11217.5498,11342.25,11152.5498,11303.2998,696500,0.015203486,0.015319647,-0.028366844,-0.041922763,-0.008385408,-0.006242013,0.018805463,0.014809738,11677.61504,11887.7876,0.982320297,0.967945918,-1.762819899,24.84208958,-0.758628024,1.678272704,11266.0332,180.2742175,0.016690361,0.001880623,1.126985498
1231,04-03-2020,11351.34961,11356.59961,11082.15039,11251,797700,-0.004637688,-0.00462695,0.004396634,-0.036605728,-0.007286702,-0.006262231,0.018839198,0.014807119,11603.46504,11851.35508,0.979083401,0.969624156,-1.668712746,19.50773898,0.891917246,2.439331782,11229.91667,187.0010033,0.016690361,0.001883242,1.127184821
1232,05-03-2020,11306.0498,11389.5,11244.59961,11269,1352500,0.001598579,0.001599858,0.012238665,-0.03131526,-0.006192655,-0.007214611,0.019241729,0.013839277,11517.775,11810.34756,0.975227439,0.978400776,-1.433870927,20.7770019,0.328776331,1.285831845,11301.0332,183.9938167,0.016690361,0.002851084,1.206013873
1233,06-03-2020,10942.65039,11035.09961,10827.40039,10989.4502,1811000,-0.025119854,-0.024806975,-0.027766193,-0.018952378,-0.003734834,-0.009323783,0.014510715,0.014819244,11408.63506,11752.92256,0.970706222,0.963257229,-1.857791124,18.21087868,-0.425861202,1.889987352,10950.65007,202.3942305,0.016690361,0.001871117,1.126262572
1234,09-03-2020,10742.0498,10751.5498,10294.4502,10451.4502,1565500,-0.050194996,-0.048956043,-0.071064777,-0.0611978,-0.012294093,-0.012138001,0.02507497,0.019252664,11270.84004,11670.57759,0.965748263,0.92730002,-2.464936213,14.38401409,2.780471647,4.373552003,10499.15007,237.5803569,0.016690361,-0.002562303,0.866911714
