,date,open,high,low,close,rangeoc,rangehl,returns,return_1,return_3,return_5,momentum_5,momentum_10,volatility_5,volatility_10,ma_10,ma_20,ma_ratio,price_ma_ratio,zscore,rsi,state,state_prob_0,state_prob_1,state_prob_2,regime,xgb_prob,xgb_signal,signal,position,strategy_return,trade,costs,net_return,equity
1116,01-09-2021,17185.59961,17225.75,17055.05078,17076.25,0.006403608,0.009996294,-0.003271079,-0.003265735,0.022211694,0.026546973,0.005275014,0.002764468,0.007285922,0.006684665,16725.66484,16546.9999,1.010797422,1.02096091,1.996975592,82.16925322,2,1.07E-18,1.05E-06,0.999998945,bull,0.8686113,1,1,0,0,1,0.001,-0.001,101968.9542
1117,02-09-2021,17095.40039,17245.5,17059.69922,17234.15039,-0.008050876,0.010780966,0.009204294,0.009246784,0.017901996,0.035899115,0.007097319,0.003964507,0.006802436,0.006661107,16792.19492,16595.76743,1.011835999,1.026319101,2.149363769,83.20042586,2,5.71E-18,2.55E-06,0.999997453,bull,0.6411803,1,1,1,0.009246784,1,0.001,0.008246784,102809.8701
1118,03-09-2021,17262.44922,17340.09961,17212.19922,17323.59961,-0.003529889,0.007383015,0.005176808,0.005190231,0.011171969,0.037018439,0.007314312,0.00519782,0.006699658,0.00539805,16879.50488,16647.21743,1.01395353,1.026309701,2.053078216,82.1764745,2,1.42E-16,1.40E-05,0.999986023,bull,0.7412625,1,1,1,0.005190231,0,0,0.005190231,103343.4771
1119,06-09-2021,17399.34961,17429.55078,17345.55078,17377.80078,0.00124002,0.004833753,0.003123863,0.003128748,0.017659075,0.026386431,0.005236095,0.005231377,0.005851435,0.005382461,16967.64004,16704.19746,1.015771041,1.024173117,1.909784934,82.46410016,2,1.13E-15,2.59E-05,0.999974146,bull,0.405433,0,0,1,0.003128748,0,0,0.003128748,103666.8128
1120,07-09-2021,17401.55078,17436.5,17287,17362.09961,0.002272258,0.00861071,-0.000903927,-0.000903519,0.007424167,0.013419199,0.002679302,0.004364189,0.004945166,0.00562157,17041.39004,16759.38994,1.016826394,1.018819449,1.649477759,80.66037736,2,4.77E-15,1.63E-05,0.999983736,bull,0.51951313,1,0,0,0,1,0.001,-0.001,103563.1459
1121,08-09-2021,17375.75,17383.40039,17254.19922,17353.5,0.001282162,0.007445251,-0.000495432,-0.000495309,0.001725992,0.016236,0.003233387,0.0042542,0.004213618,0.005713313,17113.275,16813.05996,1.017856062,1.014037348,1.460288331,83.19586453,2,8.95E-15,2.90E-05,0.999970976,bull,0.4933123,0,0,0,0,0,0,0,103563.1459
1122,09-09-2021,17312.84961,17379.65039,17302.69922,17369.25,-0.00324714,0.004430311,0.000907186,0.000907598,-0.000492052,0.007839064,0.00156555,0.004331434,0.002567014,0.005656382,17186.50996,16867.40996,1.018918139,1.01063276,1.364269081,92.56428075,2,1.92E-14,4.87E-05,0.999951277,bull,0.19379966,0,0,0,0,0,0,0,103563.1459
1123,13-09-2021,17363.55078,17378.34961,17269.15039,17355.30078,0.000475359,0.006291981,-0.000803421,-0.000803099,-0.00039159,0.001829941,0.000366884,0.003840598,0.001706343,0.005886472,17251.52012,16916.95498,1.019776912,1.00601574,1.2067914,91.00508773,2,6.76E-15,3.90E-05,0.99996104,bull,0.14690144,0,0,0,0,0,0,0,103563.1459
1124,14-09-2021,17420.34961,17438.55078,17367.05078,17380,0.002321612,0.004113924,0.00142214,0.001423151,0.001527069,0.000126553,2.58E-05,0.00263093,0.00106682,0.004823305,17296.41504,16959.5,1.019865859,1.004832502,1.151299839,90.01914222,2,1.08E-15,8.02E-06,0.999991975,bull,0.44591954,0,0,0,0,0,0,0,103563.1459
1125,15-09-2021,17387.65039,17532.69922,17386.90039,17519.44922,-0.007523001,0.008322113,0.007991528,0.008023545,0.008647421,0.009062821,0.001811177,0.00224524,0.003595652,0.004101729,17335.14004,17007.31992,1.019275237,1.010632114,1.372538491,91.22256255,2,2.35E-16,3.94E-06,0.999996055,bull,0.392196,0,0,0,0,0,0,0,103563.1459
1126,16-09-2021,17539.19922,17644.59961,17510.44922,17629.5,-0.005122141,0.007609427,0.006261988,0.006281635,0.015799163,0.015904573,0.003166566,0.003199976,0.003781355,0.003774535,17390.46504,17058.06494,1.01948639,1.013745174,1.481531049,92.02376168,2,6.03E-17,6.35E-06,0.999993647,bull,0.3644096,0,0,0,0,0,0,0,103563.1459
1127,17-09-2021,17709.65039,17792.94922,17537.65039,17585.15039,0.007079837,0.014517864,-0.002518817,-0.002515648,0.01180382,0.012430035,0.002481917,0.002023733,0.004528672,0.003503855,17425.56504,17108.87998,1.018509982,1.009158116,1.237686083,88.02567145,2,5.23E-16,2.88E-06,0.999997119,bull,0.44431138,0,0,0,0,0,0,0,103563.1459
1128,20-09-2021,17443.84961,17622.75,17361.80078,17396.90039,0.002698712,0.014999754,-0.010762766,-0.010705055,-0.006995016,0.00239694,0.000501526,0.000434205,0.007508838,0.005134008,17432.89512,17156.2,1.016127996,0.997935241,0.674700341,70.80712615,2,8.95E-16,9.36E-06,0.999990637,bull,0.37558493,0,0,0,0,0,0,0,103563.1459
1129,21-09-2021,17450.5,17578.34961,17326.09961,17562,-0.006348935,0.014363398,0.009445425,0.009490174,-0.00382881,0.010471807,0.00211493,0.001070347,0.008550755,0.00584927,17451.31504,17209.47754,1.014052577,1.0063425,1.062693297,69.83576708,2,3.00E-16,6.61E-06,0.999993392,bull,0.74376714,1,1,0,0,0,0,0,103563.1459
1130,22-09-2021,17580.90039,17610.44922,17524,17546.65039,0.00195194,0.004926822,-0.000874406,-0.000874024,-0.002189347,0.001552627,0.000335416,0.001073297,0.007915971,0.005848171,17469.77012,17255.58008,1.012412799,1.00440076,0.940485909,72.55470461,2,5.54E-16,4.54E-06,0.999995461,bull,0.63113034,1,1,1,-0.000874024,1,0.001,-0.001874024,103369.0661
1131,23-09-2021,17670.84961,17843.90039,17646.55078,17822.94922,-0.008533919,0.011072781,0.015623838,0.015746528,0.024489927,0.010973041,0.002228395,0.002697481,0.01042687,0.007410754,17516.71504,17314.99502,1.011650019,1.017482398,1.705371212,75.35309226,2,3.97E-17,1.16E-05,0.999988368,bull,0.9840859,1,1,1,0.015746528,0,0,0.015746528,104996.7701
1132,24-09-2021,17897.44922,17947.65039,17819.40039,17853.19922,0.002478547,0.007183586,0.001695811,0.00169725,0.01658121,0.015242908,0.003070975,0.002776446,0.010113171,0.00739375,17565.10996,17375.80996,1.010894456,1.016401221,1.733160352,74.02906298,2,5.70E-17,2.93E-06,0.99999707,bull,0.7631778,1,1,1,0.00169725,0,0,0.00169725,105174.9758
1133,27-09-2021,17932.19922,17943.5,17802.90039,17855.09961,0.004318072,0.007874479,0.00010644,0.000106445,0.017578809,0.02633798,0.005233275,0.0028674,0.007154311,0.00735029,17615.08984,17433.30498,1.010427447,1.013625237,1.71044864,72.73507057,2,6.66E-17,3.38E-06,0.999996625,bull,0.8538514,1,1,1,0.000106445,0,0,0.000106445,105186.1712
1134,28-09-2021,17906.44922,17912.84961,17576.09961,17748.59961,0.008893637,0.018973328,-0.005982542,-0.005964682,-0.004171566,0.010625191,0.002142303,0.002128617,0.008127718,0.007864849,17651.9498,17474.18242,1.010173145,1.005475305,1.215051476,66.9443807,2,3.87E-16,1.25E-05,0.999987523,bull,0.67720807,1,1,1,-0.005964682,0,0,-0.005964682,104558.7691
1135,29-09-2021,17657.94922,17781.75,17608.15039,17711.30078,-0.003012289,0.00980163,-0.002103719,-0.002101508,-0.007948068,0.00938358,0.001896807,0.001116112,0.008259079,0.007670976,17671.13496,17503.1375,1.009598134,1.002272962,0.96091468,65.30115531,2,2.15E-15,8.81E-06,0.999991186,bull,0.5713515,1,1,1,-0.002101508,0,0,-0.002101508,104339.038
1136,30-09-2021,17718.90039,17742.15039,17585.34961,17618.15039,0.005718534,0.008899957,-0.005273255,-0.005259376,-0.013270675,-0.011490737,-0.002304374,-3.80E-05,0.003316478,0.007675643,17670,17530.23252,1.007972939,0.99706567,0.45546008,59.98320426,2,7.73E-15,1.79E-05,0.999982056,bull,0.56768787,1,1,1,-0.005259376,0,0,-0.005259376,103790.2798
1137,01-10-2021,17531.90039,17557.15039,17452.90039,17532.05078,-8.57804E-06,0.005946252,-0.004898964,-0.004886983,-0.012200897,-0.017988285,-0.003621221,-0.000275123,0.002548654,0.007796375,17664.69004,17545.12754,1.00681457,0.992491277,-0.07263337,56.70144165,2,1.28E-14,3.61E-05,0.999963935,bull,0.8028588,1,1,1,-0.004886983,0,0,-0.004886983,103283.0584
1138,04-10-2021,17615.55078,17750.90039,17581.34961,17691.25,-0.004278907,0.009583878,0.009039488,0.009080468,-0.00113209,-0.009176628,-0.001826417,0.001703429,0.00627123,0.007353367,17694.125,17563.51006,1.007436722,0.999837517,0.730254503,60.70878502,2,2.65E-15,3.56E-05,0.999964372,bull,0.8132319,1,1,1,0.009080468,0,0,0.009080468,104220.9168
1139,05-10-2021,17661.34961,17833.44922,17640.90039,17822.30078,-0.009030886,0.010803814,0.007380359,0.007407661,0.011587504,0.004152506,0.000848052,0.001495178,0.006886442,0.007134573,17720.15508,17585.73506,1.007643696,1.00576438,1.326832311,60.48039775,2,5.55E-15,4.77E-06,0.99999523,bull,0.20242083,0,0,1,0.007407661,0,0,0.007407661,104992.9501
1140,06-10-2021,17861.5,17884.59961,17613.15039,17646,0.012212399,0.015383045,-0.009941397,-0.009892145,0.00649948,-0.003686956,-0.000710075,0.000593366,0.008429197,0.007986409,17730.09004,17599.93008,1.007395482,0.995257213,0.269902524,50.54596074,2,1.35E-15,4.69E-05,0.999953097,bull,0.3762528,0,0,0,0,1,0.001,-0.001,104887.9571
1141,07-10-2021,17810.55078,17857.55078,17763.80078,17790.34961,0.001135513,0.005269711,0.008147025,0.008180302,0.005601617,0.009773967,0.00197786,-0.000163257,0.008752473,0.006635453,17726.83008,17621.77256,1.005961802,1.003583243,1.019427393,56.3683048,2,1.07E-15,6.09E-06,0.999993914,bull,0.28420565,0,0,0,0,0,0,0,104887.9571
1142,08-10-2021,17886.84961,17941.84961,17840.34961,17895.19922,-0.000466584,0.005671912,0.005876323,0.005893623,0.004090293,0.020713403,0.004133982,0.00025638,0.007927578,0.006893849,17731.03008,17648.07002,1.004700801,1.009258861,1.498548167,66.3088211,2,3.66E-17,1.83E-06,0.999998174,bull,0.7165701,1,1,0,0,0,0,0,104887.9571
1143,11-10-2021,17867.55078,18041.94922,17839.09961,17945.94922,-0.004368587,0.011303365,0.002831942,0.002835956,0.016998142,0.014396903,0.002885079,0.000529331,0.007429743,0.006941127,17740.11504,17677.60244,1.00353626,1.011602753,1.650407555,63.5829715,2,5.71E-18,1.15E-06,0.999998848,bull,0.43421578,0,0,1,0.002835956,1,0.001,0.001835956,105080.5268
1144,12-10-2021,17915.80078,18008.65039,17864.94922,17991.94922,-0.004232362,0.007986971,0.002559973,0.002563253,0.011331964,0.009518885,0.001916198,0.001382125,0.006995722,0.006568487,17764.45,17708.1999,1.0031765,1.012806432,1.760053011,65.41895535,2,7.76E-19,8.09E-07,0.999999191,bull,0.27836856,0,0,0,0,1,0.001,-0.001,104975.4463
1145,13-10-2021,18097.84961,18197.80078,18050.75,18161.75,-0.003518405,0.00809673,0.009393342,0.009437598,0.0148951,0.029227587,0.005782146,0.002536036,0.003088981,0.006893999,17809.49492,17740.31494,1.003899591,1.019779061,2.290385043,62.66544977,2,1.02E-19,4.40E-07,0.99999956,bull,0.56103384,1,1,0,0,0,0,0,104975.4463
1146,14-10-2021,18272.84961,18350.75,18248.69922,18338.55078,-0.003582681,0.005564823,0.00968771,0.009734788,0.02187689,0.030814525,0.006093043,0.004035452,0.003448049,0.006635897,17881.53496,17775.76748,1.005950094,1.025557975,2.498830797,66.35225589,2,1.26E-19,6.85E-07,0.999999315,bull,0.29124427,0,0,1,0.009734788,1,0.001,0.008734788,105892.3845
1147,18-10-2021,18500.09961,18543.15039,18445.30078,18477.05078,0.00124743,0.005295737,0.00752402,0.007552396,0.026962146,0.032514394,0.006424798,0.00527939,0.003503419,0.005902931,17976.03496,17820.3625,1.008735651,1.02787132,2.437168368,69.18832018,2,8.14E-19,3.55E-06,0.999996445,bull,0.32762283,0,0,0,0,1,0.001,-0.001,105786.4921
1148,19-10-2021,18602.34961,18604.44922,18377.69922,18418.75,0.009968082,0.012310825,-0.003160296,-0.003155308,0.014150619,0.026345822,0.005226545,0.004055812,0.005495803,0.006283363,18048.78496,17871.45498,1.009922526,1.020498058,1.94397061,71.30910017,2,1.02E-16,4.25E-06,0.999995753,bull,0.8255684,1,1,0,0,0,0,0,105786.4921
1149,20-10-2021,18439.90039,18458.30078,18209.34961,18266.59961,0.009487304,0.013628764,-0.008294933,-0.008260625,-0.003923493,0.015265183,0.00306177,0.002488984,0.008249163,0.007235991,18093.21484,17906.68496,1.010416774,1.009582861,1.263574247,66.4552222,2,3.14E-15,1.40E-05,0.999986008,bull,0.54023737,1,0,1,-0.008260625,1,0.001,-0.009260625,104806.8431
1150,21-10-2021,18382.69922,18384.19922,18048,18178.09961,0.01125528,0.01849474,-0.004856683,-0.004844908,-0.016179594,0.000900222,0.000205269,0.002993707,0.00795709,0.006404705,18146.4248,17938.25742,1.01160466,1.001745512,0.863554947,66.63888624,2,8.69E-15,4.19E-05,0.999958105,bull,0.17461334,0,0,0,0,1,0.001,-0.001,104702.0362
1151,22-10-2021,18230.69922,18314.25,18034.34961,18114.90039,0.006392463,0.01545139,-0.003482726,-0.003476668,-0.016496755,-0.012195641,-0.002437023,0.00182801,0.005939224,0.006416634,18178.87988,17952.85498,1.012589914,0.996480559,0.580749511,67.55833479,2,1.03E-14,2.33E-05,0.999976742,bull,0.60681254,1,1,0,0,0,0,0,104702.0362
1152,25-10-2021,18229.5,18241.40039,17968.5,18125.40039,0.0057433,0.015056241,0.000579465,0.000579633,-0.007729913,-0.019031738,-0.003831575,0.001296611,0.003189255,0.006260672,18201.9,17966.46504,1.013104134,0.995797164,0.566522033,64.36582525,2,3.36E-15,1.49E-05,0.999985088,bull,0.5112385,1,0,1,0.000579633,1,0.001,-0.000420367,104658.023
1153,26-10-2021,18154.5,18310.44922,18099.30078,18268.40039,-0.006234831,0.011558124,0.007858522,0.007889481,0.004967559,-0.008162856,-0.001622617,0.001801964,0.006188977,0.006593824,18234.14512,17987.13008,1.013732877,1.001878633,0.979840825,64.64540503,2,1.85E-15,1.33E-05,0.999986724,bull,0.6421355,1,1,0,0,1,0.001,-0.001,104553.365
1154,27-10-2021,18295.84961,18342.05078,18167.90039,18210.94922,0.004662052,0.00956295,-0.003149794,-0.003144839,0.0053022,-0.003046565,-0.00059946,0.001231155,0.005153482,0.006765433,18256.04512,18010.24756,1.01364765,0.99752981,0.703108039,70.11709133,2,9.55E-14,1.66E-05,0.999983397,bull,0.048935257,0,0,1,-0.003144839,1,0.001,-0.004144839,104120.0081
1155,28-10-2021,18187.65039,18190.69922,17799.44922,17857.25,0.018502311,0.021909869,-0.01961343,-0.019422338,-0.014794177,-0.017650338,-0.003514946,-0.001654839,0.010000126,0.008742433,18225.59512,18017.54502,1.011547084,0.97978968,-0.574119067,52.07314254,2,2.32E-12,0.000622593,0.999377407,bull,0.6624645,1,1,0,0,1,0.001,-0.001,104015.8881
1156,29-10-2021,17833.05078,17915.84961,17613.09961,17671.65039,0.009133295,0.01713196,-0.010447906,-0.010393516,-0.032665695,-0.024468807,-0.004898316,-0.003667669,0.010461295,0.00812402,18158.90508,18020.22002,1.00769608,0.973167177,-1.265665574,43.40272774,2,1.81E-11,0.000532134,0.999467866,bull,0.5618643,1,1,1,-0.010393516,1,0.001,-0.011393516,102830.7815
1157,01-11-2021,17783.15039,17954.09961,17697.09961,17929.65039,-0.008170823,0.014333799,0.014494106,0.014599655,-0.015446687,-0.010799761,-0.002094311,-0.002962943,0.013680328,0.009409429,18104.16504,18040.1,1.003551257,0.990360525,-0.438926354,49.57142226,2,4.68E-11,0.001548171,0.998451829,bull,0.34208426,0,0,1,0.014599655,0,0,0.014599655,104332.0754
1158,02-11-2021,17970.90039,18012.25,17847.59961,17888.94922,0.004581106,0.009204028,-0.002272629,-0.002270048,0.001775146,-0.020770903,-0.004126217,-0.002874417,0.012533127,0.009411582,18051.18496,18049.98496,1.000066482,0.99101246,-0.668577324,47.28404624,2,1.35E-11,0.000392719,0.999607281,bull,0.44345024,0,0,0,0,1,0.001,-0.001,104227.7433
1159,03-11-2021,17947.94922,17988.75,17757.94922,17829.19922,0.006660423,0.012945101,-0.003345641,-0.003340051,0.008915343,-0.020962663,-0.00416526,-0.00238236,0.012529609,0.00922548,18007.44492,18050.32988,0.997624145,0.990101555,-0.919367439,40.69086177,2,1.32E-12,0.00017494,0.99982506,bull,0.60387564,1,1,0,0,0,0,0,104227.7433
1160,04-11-2021,17935.05078,17947.55078,17900.59961,17916.80078,0.001018597,0.002620511,0.004901345,0.004913376,-0.000716668,0.003334824,0.000701883,-0.001406531,0.009475788,0.009449435,17981.31504,18063.86992,0.995429834,0.99641215,-0.657757481,37.57331615,2,9.42E-13,0.000187314,0.999812686,bull,0.33228436,0,0,1,0.004913376,1,0.001,0.003913376,104635.6257
1161,08-11-2021,18040.19922,18087.80078,17836.09961,18068.55078,-0.001569111,0.013930346,0.008434037,0.008469704,0.010039805,0.022459724,0.004474527,-0.000211894,0.007503819,0.009902914,17976.68008,18077.77998,0.994407505,1.005110549,-0.043100191,38.05697423,2,1.17E-12,0.000198032,0.999801968,bull,0.75585765,1,1,0,0,1,0.001,-0.001,104530.9901
1162,09-11-2021,18084.34961,18112.59961,17983.05078,18044.25,0.002222293,0.007179507,-0.001345827,-0.001344921,0.012061718,0.006391625,0.001285612,-0.00040435,0.00514128,0.009904524,17968.56504,18085.23252,0.99354902,1.004212076,-0.195156189,38.82891953,2,7.20E-13,0.000122675,0.999877325,bull,0.33755028,0,0,1,-0.001344921,1,0.001,-0.002344921,104285.8731
1163,10-11-2021,17973.44922,18061.25,17915,18017.19922,-0.002428235,0.008117244,-0.001500261,-0.001499136,0.005603592,0.00716923,0.001439794,-0.001343211,0.005018074,0.009466271,17943.44492,18088.79502,0.991964633,1.004110376,-0.344033296,41.96054976,2,8.33E-13,0.000109351,0.999890649,bull,0.33940724,0,0,0,0,1,0.001,-0.001,104181.5872
1164,11-11-2021,17967.44922,17971.34961,17798.19922,17873.59961,0.005250739,0.009687494,-0.008002072,-0.007970141,-0.01078953,0.002490319,0.000513776,-0.001825742,0.006366645,0.009688679,17909.70996,18082.87754,0.990423671,0.997983756,-0.984192685,40.52112416,2,8.69E-13,0.000213629,0.999786371,bull,0.20288244,0,0,0,0,0,0,0,104181.5872
1165,12-11-2021,17977.59961,18123,17905.90039,18102.75,-0.006913336,0.011992631,0.012739118,0.012820607,0.00324203,0.010378483,0.002095223,0.001398553,0.008392458,0.008470531,17934.25996,18079.92754,0.991943133,1.00939487,0.107706292,49.65718587,2,3.95E-12,0.000428433,0.999571567,bull,0.16712259,0,0,0,0,0,0,0,104181.5872
1166,15-11-2021,18140.94922,18210.15039,18071.30078,18109.44922,0.001739423,0.007667246,0.000369998,0.000370066,0.005120108,0.002263515,0.000475295,0.002474911,0.007598598,0.007424947,17978.03984,18068.47246,0.994995005,1.007309438,0.201665031,49.54898238,2,1.16E-12,0.000215434,0.999784566,bull,0.35383382,0,0,0,0,0,0,0,104181.5872
1167,16-11-2021,18127.05078,18132.65039,17958.80078,17999.19922,0.007103181,0.009658741,-0.006106589,-0.006087982,0.007027102,-0.002496684,-0.000473317,0.000406147,0.008158107,0.006495164,17984.99473,18044.57988,0.996697892,1.000789797,-0.253082849,42.24473881,2,3.83E-13,5.48E-05,0.999945211,bull,0.09289501,0,0,0,0,0,0,0,104181.5872
1168,17-11-2021,17939.34961,18022.65039,17879.25,17898.65039,0.002273871,0.008011799,-0.005601956,-0.005586295,-0.011274509,-0.006579759,-0.001290749,7.45E-05,0.008484811,0.006727489,17985.96484,18018.5749,0.998190198,0.995145412,-0.755558681,41.22115527,2,1.60E-13,9.50E-05,0.999905011,bull,0.6322295,1,1,0,0,0,0,0,104181.5872
1169,18-11-2021,17890.55078,17945.59961,17688.5,17764.80078,0.007078605,0.014472417,-0.007506298,-0.007478196,-0.019031415,-0.006087125,-0.00119236,-0.000339292,0.008390321,0.00707895,17979.525,17993.48496,0.999224166,0.988057292,-1.455607578,47.03470103,2,3.42E-13,0.000215247,0.999784753,bull,0.7335168,1,1,1,-0.007478196,1,0.001,-0.008478196,103298.3153
1170,22-11-2021,17796.25,17805.25,17280.44922,17416.55078,0.021801057,0.030132303,-0.019798067,-0.019603372,-0.032370798,-0.0379058,-0.007677156,-0.002790966,0.007313159,0.00903334,17929.5,17955.40752,0.998557119,0.971390768,-2.732788485,42.59078362,2,9.85E-14,0.000594109,0.999405891,bull,0.8738722,1,1,1,-0.019603372,0,0,-0.019603372,101273.32
1171,23-11-2021,17281.75,17553.69922,17216.09961,17503.34961,-0.012660412,0.019287714,0.00497132,0.004983698,-0.022085508,-0.033468694,-0.006754429,-0.003139567,0.008735152,0.008607739,17872.97988,17924.82998,0.997107359,0.979319046,-1.937696245,36.25102992,2,1.29E-11,0.002929608,0.997070392,bull,0.35677373,0,0,1,0.004983698,0,0,0.004983698,101778.0357
1172,24-11-2021,17550.05078,17600.59961,17354,17415.05078,0.007751915,0.014160143,-0.005057449,-0.005044682,-0.019687809,-0.032454135,-0.006545769,-0.003509543,0.008767452,0.00860154,17810.05996,17889.3125,0.995569839,0.977821008,-1.977021631,35.17119654,2,6.01E-11,0.016634658,0.983365342,bull,0.37761816,0,0,0,0,1,0.001,-0.001,101676.2576
1173,25-11-2021,17417.30078,17564.34961,17351.69922,17536.25,-0.006783048,0.012126332,0.006935347,0.006959453,0.006872728,-0.020247358,-0.00403662,-0.002663684,0.010694206,0.009215215,17761.96504,17852.70498,0.9949173,0.987292226,-1.347749243,41.17275944,2,2.63E-09,0.179689504,0.820310493,bull,0.26434675,0,0,0,0,0,0,0,101676.2576
1174,26-11-2021,17338.75,17355.40039,16985.69922,17026.44922,0.018342097,0.021713345,-0.029502196,-0.029071254,-0.027246236,-0.041562614,-0.008355232,-0.004773796,0.015645292,0.012422906,17677.25,17793.47998,0.993467833,0.963184275,-2.701468136,28.61322334,1,1.22E-09,0.939017497,0.060982502,bull,0.7234837,1,1,0,0,0,0,0,101676.2576
1175,29-11-2021,17055.80078,17160.69922,16782.40039,17053.94922,0.000108571,0.022182477,0.001613831,0.001615134,-0.020735028,-0.020819367,-0.00411153,-0.005894343,0.014679434,0.011093825,17572.36992,17753.31494,0.989807818,0.970497963,-2.133152605,24.08156178,1,2.47E-08,0.980521443,0.019478532,bull,0.42927927,0,0,1,0.001615134,1,0.001,0.000615134,101738.8022
1176,30-11-2021,17051.15039,17324.65039,16931.40039,16983.19922,0.004001082,0.023155237,-0.004157229,-0.004148599,-0.031537574,-0.029717191,-0.00593799,-0.006346209,0.013807077,0.01090066,17459.74492,17718.89238,0.985374511,0.972706033,-1.986868767,23.52332253,1,4.77E-08,0.996349653,0.003650299,bull,0.52243847,1,0,0,0,1,0.001,-0.001,101637.0634
1177,01-12-2021,17104.40039,17213.05078,17064.25,17166.90039,-0.003640727,0.008667889,0.01075856,0.010816641,0.008249,-0.014249191,-0.002765725,-0.004655747,0.015749166,0.012180766,17376.51504,17680.75488,0.982792599,0.987936899,-1.329992228,30.32076903,1,3.46E-07,0.999456574,0.000543079,bull,0.56766814,1,1,0,0,0,0,0,101637.0634
1178,02-12-2021,17183.19922,17420.34961,17149.30078,17401.65039,-0.012553474,0.015576041,0.013581918,0.013674571,0.020388308,-0.007675507,-0.001422701,-0.002729661,0.0170208,0.013471683,17326.81504,17656.38994,0.981333959,1.004319048,-0.656713092,39.51944496,1,9.90E-07,0.999783069,0.000215941,bull,0.6577571,1,1,1,0.013674571,1,0.001,0.012674571,102925.2696
1179,03-12-2021,17424.90039,17489.80078,17180.80078,17196.69922,0.013270057,0.017968565,-0.011847592,-0.011777686,0.012571247,0.009999149,0.002036012,-0.00315961,0.010509523,0.013706632,17270.00488,17624.76494,0.979871501,0.995755319,-1.073644518,29.66076875,1,5.84E-07,0.999755071,0.000244345,bull,0.2658867,0,0,1,-0.011777686,0,0,-0.011777686,101713.0481
1180,06-12-2021,17209.05078,17216.75,16891.69922,16912.25,0.017549456,0.019219842,-0.016679248,-0.01654092,-0.014833801,-0.00830888,-0.001595198,-0.002853364,0.013423832,0.013327374,17219.5748,17574.5374,0.97980245,0.98215259,-1.567395944,26.10473955,1,1.80E-07,0.999633368,0.000366452,bull,0.5283454,1,0,0,0,1,0.001,-0.001,101611.335
1181,07-12-2021,17044.09961,17251.65039,16987.75,17176.69922,-0.007719738,0.015363859,0.015515557,0.015636549,-0.012927002,0.011393613,0.002361831,-0.001788079,0.015271869,0.014405551,17186.90977,17529.94482,0.980431481,0.999405911,-0.851918138,34.53538588,1,1.02E-06,0.999908054,9.09E-05,bull,0.8893628,1,1,0,0,0,0,0,101611.335
1182,08-12-2021,17315.25,17484.59961,17308.94922,17469.75,-0.008843859,0.010054545,0.016917045,0.017060949,0.015878093,0.017641485,0.003610693,0.000422484,0.016353149,0.015504457,17192.37969,17501.21982,0.982353222,1.016133329,-0.079338573,42.48017801,1,1.92E-06,0.999853501,0.000144576,bull,0.31894106,0,0,1,0.017060949,1,0.001,0.016060949,103243.3094
1183,09-12-2021,17524.40039,17543.25,17379.59961,17516.84961,0.000431058,0.009342456,0.002692439,0.002696067,0.035749212,0.006620017,0.001414992,-3.85E-06,0.015371656,0.015362701,17190.43965,17476.20234,0.983648467,1.018987877,0.107611292,45.51633285,1,1.24E-06,0.992142916,0.007855843,bull,0.07674775,0,0,0,0,1,0.001,-0.001,103140.0661
1184,10-12-2021,17476.05078,17534.34961,17405.25,17511.30078,-0.002012986,0.00737236,-0.000316821,-0.000316771,0.019479969,0.018294299,0.003707175,0.002871593,0.013673268,0.011530709,17238.9248,17458.0874,0.987446357,1.015800056,0.145323254,51.95574735,1,6.82E-07,0.911221779,0.088777539,bull,0.403617,0,0,0,0,0,0,0,103140.0661
1185,13-12-2021,17619.09961,17639.5,17355.94922,17368.25,0.014442999,0.016325812,-0.008202605,-0.008169055,-0.005810043,0.026962705,0.005381548,0.001893175,0.010780479,0.012052476,17270.35488,17421.3624,0.991332049,1.005668391,-0.159263333,47.27467864,1,5.73E-07,0.783635837,0.21636359,bull,0.5689033,1,1,0,0,0,0,0,103140.0661
1186,14-12-2021,17283.19922,17376.19922,17225.80078,17324.90039,-0.002407008,0.008681056,-0.002499031,-0.002495911,-0.010957976,0.008628036,0.001755056,0.002058443,0.009434074,0.011971482,17304.525,17382.13496,0.995535073,1.00117746,-0.196122655,48.14783605,1,2.02E-07,0.562156899,0.437842899,bull,0.6042741,1,1,1,-0.002495911,1,0.001,-0.003495911,102779.4976
1187,15-12-2021,17323.65039,17351.19922,17192.19922,17221.40039,0.00593738,0.009232699,-0.005991976,-0.00597406,-0.016555046,-0.01421598,-0.002851946,0.000379373,0.004340322,0.011782613,17309.975,17343.24502,0.998081673,0.994883031,-0.478310245,43.48394096,2,5.11E-08,0.238671309,0.76132864,bull,0.33769178,0,0,1,-0.00597406,0,0,-0.00597406,102165.4867
1188,16-12-2021,17373,17379.34961,17184.94922,17248.40039,0.007223836,0.011270633,0.001566589,0.001567817,-0.0069005,-0.0153252,-0.003077596,-0.000831302,0.003995398,0.010849795,17294.65,17310.73252,0.999070951,0.997325785,-0.284453934,55.74065973,2,4.07E-08,0.081597329,0.91840263,bull,0.23248684,0,0,0,0,1,0.001,-0.001,102063.3212
