run_id,n_components,long_threshold,short_threshold,xgb_params,feature_config,sharpe,profit_factor,win_rate,expectancy,num_trades
1d64bdeb,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.18294248748169242,1.003234003663099,0.42857142857142855,0.4857700892857143,7
0bd5b8fe,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.2410319903395366,0.7103439148905379,0.42105263157894735,-31.273745888157894,19
fd6bc9fd,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.423860974013264,0.5694385484728032,0.3076923076923077,-43.58128004807692,13
ad46f1f8,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.2921560219031454,0.19419728012666573,0.16666666666666666,-59.474772135416664,6
d10e68c4,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.32387648444137906,0.7785700976373258,0.4,-7.736783854166666,15
746c5c35,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.8274974437929061,1.3539821067525621,0.75,23.63720703125,4
0b2770c8,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.6686565705030866,3.782769595144697,0.625,41.306396484375,8
ea316e91,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.4597495882331182,0.7758177870758085,0.4666666666666667,-13.666927083333333,15
467132c0,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.588755216083014,0.3395039553873978,0.3684210526315789,-43.66056743421053,19
9509ab1a,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.30773333988973905,0.43159055455536016,0.5,-63.730078125,10
3b6a9443,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.7096534074285785,1.1564947624090718,0.5,21.699951171875,8
b8e8d830,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.905934773995151,1.4260095347253368,0.5333333333333333,16.696744791666667,15
ac551703,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",4.809077488408029,7.7024605465951765,0.8,120.61025390625,10
5353c6fd,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-3.0643053800260045,0.08488130390598064,0.2,-197.5099609375,5
b1eb2f69,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.0380616688905324,0.36688943792213696,0.4166666666666667,-101.51676432291667,12
2a20c6a8,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.1173371375276355,0.5697726187838054,0.45454545454545453,-57.05015980113637,11
7d3f8aca,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.1011785635974036,3.164961008150176,0.5714285714285714,100.44642857142857,14
3c229322,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.689826700200069,1.6705529708646343,0.36363636363636365,44.96360085227273,11
61e8dfa9,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.1159574928849008,0.6008462909886936,0.3,-34.5447265625,10
6fb19f0c,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.0841888143275437,1.3050561003508683,0.5555555555555556,30.905598958333332,9
2fb03f03,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.13642892867709036,0.2225503355704698,0.36363636363636365,-65.81818181818181,11
4044190c,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.2672271881228132,2.4236188713178994,0.6666666666666666,123.16666666666667,6
9ce90646,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.6305065330821219,0.8108332760871059,0.4,-32.269921875,5
fad6bd7f,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.51122707271868,0.8675093028198065,0.5294117647058824,-14.611787683823529,17
896f8cb2,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.964172351882359,0.6728434078878717,0.3333333333333333,-37.06692708333333,15
