run_id,n_components,long_threshold,short_threshold,xgb_params,feature_config,sharpe,sortino,calmar,max_drawdown,cagr,profit_factor,win_rate,expectancy,num_trades,brier_score,feature_importance,score
7d2c4600,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-1.422769323202735,-1.074756859105295,-2.5898408074763366,-0.028432466991686604,-0.07363556327229392,0.0,0.0,-90.3330078125,6,0.3919880596420901,"{'open': np.float32(0.040293284), 'high': np.float32(0.048357174), 'low': np.float32(0.043278486), 'close': np.float32(0.04222701), 'volume': np.float32(0.039772317), 'returns': np.float32(0.042950936), 'return_1': np.float32(0.0), 'return_3': np.float32(0.04118597), 'return_5': np.float32(0.040998604), 'momentum_5': np.float32(0.05335796), 'momentum_10': np.float32(0.03733719), 'volatility_5': np.float32(0.03599772), 'volatility_10': np.float32(0.04067319), 'ma_10': np.float32(0.038306173), 'ma_20': np.float32(0.036993574), 'ma_ratio': np.float32(0.040554997), 'price_ma_ratio': np.float32(0.03517597), 'zscore': np.float32(0.06260924), 'rsi': np.float32(0.040109377), 'rangeocp': np.float32(0.034929913), 'rangehlp': np.float32(0.04464598), 'vwap_d': np.float32(0.039095834), 'atrr_14': np.float32(0.03914003), 'state_prob_0': np.float32(0.048361804), 'state_prob_1': np.float32(0.03364719)}",-5.226017596137391
1b0b8ae0,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.6289071603178804,-0.6265913677738372,-1.609329592277465,-0.022446704363837302,-0.03612414558182708,0.542695357986416,0.2727272727272727,-22.1044921875,11,0.34672646009296154,"{'open': np.float32(0.030661646), 'high': np.float32(0.036978964), 'low': np.float32(0.038975567), 'close': np.float32(0.02869098), 'volume': np.float32(0.03932136), 'returns': np.float32(0.0412681), 'return_1': np.float32(0.03717033), 'return_3': np.float32(0.037091088), 'return_5': np.float32(0.035738897), 'momentum_5': np.float32(0.037330355), 'momentum_10': np.float32(0.035632875), 'volatility_5': np.float32(0.04221632), 'volatility_10': np.float32(0.035013843), 'ma_10': np.float32(0.03507752), 'ma_20': np.float32(0.039420053), 'ma_ratio': np.float32(0.04156264), 'price_ma_ratio': np.float32(0.04697836), 'zscore': np.float32(0.04890713), 'rsi': np.float32(0.048770398), 'rangeocp': np.float32(0.03580289), 'rangehlp': np.float32(0.043196242), 'vwap_d': np.float32(0.044136636), 'atrr_14': np.float32(0.035546217), 'state_prob_0': np.float32(0.06200643), 'state_prob_1': np.float32(0.042505194)}",-2.9529689822847294
9b8822fb,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-1.2871673432740016,-0.4742546149578045,-2.748195259395545,-0.027602770408822117,-0.07585780278370857,4.8758433233580645,0.625,53.4376220703125,8,0.33677614533938444,"{'open': np.float32(0.03620006), 'high': np.float32(0.041125204), 'low': np.float32(0.04115182), 'close': np.float32(0.04035967), 'volume': np.float32(0.035784308), 'returns': np.float32(0.038836613), 'return_1': np.float32(0.042914513), 'return_3': np.float32(0.03217822), 'return_5': np.float32(0.03189778), 'momentum_5': np.float32(0.0537909), 'momentum_10': np.float32(0.03961948), 'volatility_5': np.float32(0.034997158), 'volatility_10': np.float32(0.029774236), 'ma_10': np.float32(0.035128623), 'ma_20': np.float32(0.033064127), 'ma_ratio': np.float32(0.033280943), 'price_ma_ratio': np.float32(0.053560045), 'zscore': np.float32(0.046290137), 'rsi': np.float32(0.04267146), 'rangeocp': np.float32(0.037811212), 'rangehlp': np.float32(0.043648034), 'vwap_d': np.float32(0.021050878), 'atrr_14': np.float32(0.037447434), 'state_prob_0': np.float32(0.060079854), 'state_prob_1': np.float32(0.057337373)}",2.2629434177873162
23964902,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.159124775887391,3.2513378829115758,10.377594378097283,-0.016744376296900402,0.17376634532345903,1.6387238719335542,0.6153846153846154,23.26923076923077,13,0.3434644451476848,"{'open': np.float32(0.04310931), 'high': np.float32(0.0409615), 'low': np.float32(0.042012233), 'close': np.float32(0.039899066), 'volume': np.float32(0.040717494), 'returns': np.float32(0.03453498), 'return_1': np.float32(0.034163114), 'return_3': np.float32(0.026498567), 'return_5': np.float32(0.030046163), 'momentum_5': np.float32(0.04367339), 'momentum_10': np.float32(0.038788907), 'volatility_5': np.float32(0.036031358), 'volatility_10': np.float32(0.038234573), 'ma_10': np.float32(0.039422493), 'ma_20': np.float32(0.037198577), 'ma_ratio': np.float32(0.03491449), 'price_ma_ratio': np.float32(0.03865832), 'zscore': np.float32(0.052783266), 'rsi': np.float32(0.046747357), 'rangeocp': np.float32(0.048235886), 'rangehlp': np.float32(0.039456032), 'vwap_d': np.float32(0.025429143), 'atrr_14': np.float32(0.03548941), 'state_prob_0': np.float32(0.06544876), 'state_prob_1': np.float32(0.04754556)}",6.902078786894149
591ee41a,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.15642356546601607,0.18176492642297387,0.13799927503645237,-0.07360847378122133,0.010157916018348256,1.1676464451065205,0.4666666666666667,6.956770833333334,15,0.3477075253464471,"{'open': np.float32(0.034067247), 'high': np.float32(0.0266411), 'low': np.float32(0.07751999), 'close': np.float32(0.034084786), 'volume': np.float32(0.03575678), 'returns': np.float32(0.029044878), 'return_1': np.float32(0.032374986), 'return_3': np.float32(0.028557675), 'return_5': np.float32(0.03098587), 'momentum_5': np.float32(0.041170076), 'momentum_10': np.float32(0.040768), 'volatility_5': np.float32(0.034016557), 'volatility_10': np.float32(0.042326592), 'ma_10': np.float32(0.033104777), 'ma_20': np.float32(0.057491075), 'ma_ratio': np.float32(0.035699252), 'price_ma_ratio': np.float32(0.04062209), 'zscore': np.float32(0.052206244), 'rsi': np.float32(0.041057747), 'rangeocp': np.float32(0.052116726), 'rangehlp': np.float32(0.032436237), 'vwap_d': np.float32(0.018706722), 'atrr_14': np.float32(0.04472654), 'state_prob_0': np.float32(0.046373002), 'state_prob_1': np.float32(0.058145106)}",0.9371215652793208
ece1e973,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.7201146330246736,-0.9210364942596393,-0.9612660158495839,-0.07058731827026948,-0.06785319020316849,0.4823749880311327,0.3888888888888889,-43.11387803819444,18,0.31918274892534415,"{'open': np.float32(0.037375443), 'high': np.float32(0.027415927), 'low': np.float32(0.034773745), 'close': np.float32(0.047356647), 'volume': np.float32(0.033260815), 'returns': np.float32(0.032207157), 'return_1': np.float32(0.039108966), 'return_3': np.float32(0.04239592), 'return_5': np.float32(0.03437458), 'momentum_5': np.float32(0.032973215), 'momentum_10': np.float32(0.03894355), 'volatility_5': np.float32(0.029865423), 'volatility_10': np.float32(0.035357576), 'ma_10': np.float32(0.044635706), 'ma_20': np.float32(0.034644388), 'ma_ratio': np.float32(0.03484869), 'price_ma_ratio': np.float32(0.040692512), 'zscore': np.float32(0.04614204), 'rsi': np.float32(0.036672983), 'rangeocp': np.float32(0.045695614), 'rangehlp': np.float32(0.0359925), 'vwap_d': np.float32(0.04043701), 'atrr_14': np.float32(0.052449092), 'state_prob_0': np.float32(0.04629376), 'state_prob_1': np.float32(0.076086715)}",-4.951771798530537
3325746b,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.4431440540004883,1.8283710382033451,6.076630046704842,-0.02180485023212347,0.13250000808442053,0.42027905579327507,0.25,-59.3560791015625,8,0.3242110394657501,"{'open': np.float32(0.029989123), 'high': np.float32(0.02132354), 'low': np.float32(0.03667081), 'close': np.float32(0.027470615), 'volume': np.float32(0.035112005), 'returns': np.float32(0.038852975), 'return_1': np.float32(0.051810205), 'return_3': np.float32(0.050058313), 'return_5': np.float32(0.036274564), 'momentum_5': np.float32(0.046921592), 'momentum_10': np.float32(0.033224992), 'volatility_5': np.float32(0.036967717), 'volatility_10': np.float32(0.0408043), 'ma_10': np.float32(0.06388635), 'ma_20': np.float32(0.04964726), 'ma_ratio': np.float32(0.033515893), 'price_ma_ratio': np.float32(0.056457326), 'zscore': np.float32(0.035721626), 'rsi': np.float32(0.03370379), 'rangeocp': np.float32(0.031270526), 'rangehlp': np.float32(0.036927365), 'vwap_d': np.float32(0.039231762), 'atrr_14': np.float32(0.043916043), 'state_prob_0': np.float32(0.04616134), 'state_prob_1': np.float32(0.04408002)}",-1.6359867833623272
236f78c3,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.143348981042221,0.11577947082616177,-0.06179922541124895,-0.172170708776992,-0.010640016440923827,0.7664432351802456,0.5428571428571428,-32.922823660714286,35,0.3820384843188776,"{'open': np.float32(0.03527729), 'high': np.float32(0.046339016), 'low': np.float32(0.03534775), 'close': np.float32(0.03706755), 'volume': np.float32(0.036025036), 'returns': np.float32(0.034642465), 'return_1': np.float32(0.041022122), 'return_3': np.float32(0.04163939), 'return_5': np.float32(0.02908514), 'momentum_5': np.float32(0.043544356), 'momentum_10': np.float32(0.03997497), 'volatility_5': np.float32(0.034223225), 'volatility_10': np.float32(0.03794317), 'ma_10': np.float32(0.046871636), 'ma_20': np.float32(0.039901886), 'ma_ratio': np.float32(0.045473095), 'price_ma_ratio': np.float32(0.034761723), 'zscore': np.float32(0.03818505), 'rsi': np.float32(0.030206677), 'rangeocp': np.float32(0.042525403), 'rangehlp': np.float32(0.032969486), 'vwap_d': np.float32(0.05450206), 'atrr_14': np.float32(0.03936556), 'state_prob_0': np.float32(0.038998477), 'state_prob_1': np.float32(0.06410746)}",-3.1680172216988804
aca9055e,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-4.474838354789767,-2.548682124328722,-2.918032276718288,-0.06013161050348359,-0.17546598030021754,1.1621942753640815,0.4444444444444444,9.40549045138889,9,0.29798084493264576,"{'open': np.float32(0.024853924), 'high': np.float32(0.046708867), 'low': np.float32(0.04304563), 'close': np.float32(0.04772008), 'volume': np.float32(0.042236764), 'returns': np.float32(0.041102417), 'return_1': np.float32(0.036416404), 'return_3': np.float32(0.041567452), 'return_5': np.float32(0.03217654), 'momentum_5': np.float32(0.056167286), 'momentum_10': np.float32(0.03353942), 'volatility_5': np.float32(0.044049904), 'volatility_10': np.float32(0.046005365), 'ma_10': np.float32(0.042404354), 'ma_20': np.float32(0.06355454), 'ma_ratio': np.float32(0.038242303), 'price_ma_ratio': np.float32(0.034192882), 'zscore': np.float32(0.04030849), 'rsi': np.float32(0.03292909), 'rangeocp': np.float32(0.04171234), 'rangehlp': np.float32(0.03399357), 'vwap_d': np.float32(0.038740832), 'atrr_14': np.float32(0.033148095), 'state_prob_0': np.float32(0.03633405), 'state_prob_1': np.float32(0.028849486)}",-0.835414570821432
9145b66b,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-1.5394892066599073,-1.5952713203845623,-1.9372939676319587,-0.04222733434263694,-0.08180676009116838,0.6494035649487452,0.6666666666666666,-23.808430989583332,6,0.3186230241097609,"{'open': np.float32(0.030510446), 'high': np.float32(0.040425967), 'low': np.float32(0.04260071), 'close': np.float32(0.045616698), 'volume': np.float32(0.038861718), 'returns': np.float32(0.040428244), 'return_1': np.float32(0.034313098), 'return_3': np.float32(0.044870768), 'return_5': np.float32(0.04082303), 'momentum_5': np.float32(0.04535038), 'momentum_10': np.float32(0.03860871), 'volatility_5': np.float32(0.04646155), 'volatility_10': np.float32(0.043065954), 'ma_10': np.float32(0.033139326), 'ma_20': np.float32(0.055922292), 'ma_ratio': np.float32(0.03455428), 'price_ma_ratio': np.float32(0.034791972), 'zscore': np.float32(0.03305188), 'rsi': np.float32(0.033744525), 'rangeocp': np.float32(0.033110287), 'rangehlp': np.float32(0.027071634), 'vwap_d': np.float32(0.066398256), 'atrr_14': np.float32(0.034627117), 'state_prob_0': np.float32(0.030337349), 'state_prob_1': np.float32(0.05131379)}",-1.8389959794139654
f3fa1f92,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.4931128526192183,,0,0.0,0.05269344806178333,4.450296375473715,0.5,34.6748046875,2,0.40654076844022385,"{'open': np.float32(0.038589727), 'high': np.float32(0.037722956), 'low': np.float32(0.059427198), 'close': np.float32(0.047468945), 'volume': np.float32(0.040289007), 'returns': np.float32(0.03322051), 'return_1': np.float32(0.03424562), 'return_3': np.float32(0.03778188), 'return_5': np.float32(0.03931165), 'momentum_5': np.float32(0.044188265), 'momentum_10': np.float32(0.03420235), 'volatility_5': np.float32(0.033674657), 'volatility_10': np.float32(0.043020166), 'ma_10': np.float32(0.04389072), 'ma_20': np.float32(0.029766183), 'ma_ratio': np.float32(0.033819523), 'price_ma_ratio': np.float32(0.04307334), 'zscore': np.float32(0.039737646), 'rsi': np.float32(0.045913465), 'rangeocp': np.float32(0.032633327), 'rangehlp': np.float32(0.036596492), 'vwap_d': np.float32(0.059767995), 'atrr_14': np.float32(0.048946835), 'state_prob_0': np.float32(0.032266602), 'state_prob_1': np.float32(0.03044492)}",
0e6b6d6c,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.5263987043615173,1.390046498443552,6.3483401357104325,-0.019603372100156766,0.1244488738986913,0.3279277915142473,0.3333333333333333,-94.78020833333333,15,0.27714683253875105,"{'open': np.float32(0.034917615), 'high': np.float32(0.038801726), 'low': np.float32(0.036248356), 'close': np.float32(0.041149884), 'volume': np.float32(0.034149162), 'returns': np.float32(0.039469846), 'return_1': np.float32(0.020516919), 'return_3': np.float32(0.037196506), 'return_5': np.float32(0.040435933), 'momentum_5': np.float32(0.037155893), 'momentum_10': np.float32(0.04180808), 'volatility_5': np.float32(0.039275482), 'volatility_10': np.float32(0.044610303), 'ma_10': np.float32(0.03913548), 'ma_20': np.float32(0.0407017), 'ma_ratio': np.float32(0.05006918), 'price_ma_ratio': np.float32(0.050552268), 'zscore': np.float32(0.042117067), 'rsi': np.float32(0.041819256), 'rangeocp': np.float32(0.03522169), 'rangehlp': np.float32(0.042475466), 'vwap_d': np.float32(0.028382076), 'atrr_14': np.float32(0.04638462), 'state_prob_0': np.float32(0.04608344), 'state_prob_1': np.float32(0.051322017)}",-6.804797102471614
96666abc,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-1.841244833269616,-1.0206506009142204,-2.5917446668190482,-0.05275296495177664,-0.1367222155726593,1.0427313107269751,0.42857142857142855,3.0855189732142856,7,0.3215141527085516,"{'open': np.float32(0.036001675), 'high': np.float32(0.03744228), 'low': np.float32(0.047416773), 'close': np.float32(0.03516262), 'volume': np.float32(0.041007787), 'returns': np.float32(0.04937236), 'return_1': np.float32(0.01419649), 'return_3': np.float32(0.03669847), 'return_5': np.float32(0.046551704), 'momentum_5': np.float32(0.041597888), 'momentum_10': np.float32(0.04061041), 'volatility_5': np.float32(0.039474633), 'volatility_10': np.float32(0.047405973), 'ma_10': np.float32(0.05641908), 'ma_20': np.float32(0.049629733), 'ma_ratio': np.float32(0.044252217), 'price_ma_ratio': np.float32(0.036187448), 'zscore': np.float32(0.0344607), 'rsi': np.float32(0.042343993), 'rangeocp': np.float32(0.042261273), 'rangehlp': np.float32(0.03897067), 'vwap_d': np.float32(0.030166093), 'atrr_14': np.float32(0.048261926), 'state_prob_0': np.float32(0.03632988), 'state_prob_1': np.float32(0.027777866)}",-0.5606009709076587
4a896000,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.085274492467684,1.100799971150132,2.541820806929728,-0.04208706370896516,0.10697777423802468,2.3205393375386625,0.6153846153846154,73.1885516826923,13,0.3128599584934129,"{'open': np.float32(0.023405809), 'high': np.float32(0.05138029), 'low': np.float32(0.06159585), 'close': np.float32(0.045255765), 'volume': np.float32(0.030589191), 'returns': np.float32(0.039206825), 'return_1': np.float32(0.04770016), 'return_3': np.float32(0.035350483), 'return_5': np.float32(0.025272723), 'momentum_5': np.float32(0.03258763), 'momentum_10': np.float32(0.02847302), 'volatility_5': np.float32(0.028067203), 'volatility_10': np.float32(0.03260847), 'ma_10': np.float32(0.03307765), 'ma_20': np.float32(0.0361359), 'ma_ratio': np.float32(0.02442633), 'price_ma_ratio': np.float32(0.026924368), 'zscore': np.float32(0.040090922), 'rsi': np.float32(0.044677358), 'rangeocp': np.float32(0.03964593), 'rangehlp': np.float32(0.03864059), 'vwap_d': np.float32(0.07359508), 'atrr_14': np.float32(0.03344287), 'state_prob_0': np.float32(0.040373124), 'state_prob_1': np.float32(0.0874765)}",8.859197686072347
d2afce20,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.658461218214921,1.9446216518811519,9.443020952867773,-0.019468882202161114,0.18384506256392186,1.5586569559672798,0.38461538461538464,34.61944110576923,13,0.2587211410330448,"{'open': np.float32(0.037739296), 'high': np.float32(0.042565733), 'low': np.float32(0.026972106), 'close': np.float32(0.043018382), 'volume': np.float32(0.032339524), 'returns': np.float32(0.047678974), 'return_1': np.float32(0.04625836), 'return_3': np.float32(0.030364787), 'return_5': np.float32(0.03981263), 'momentum_5': np.float32(0.043187685), 'momentum_10': np.float32(0.034250915), 'volatility_5': np.float32(0.031702124), 'volatility_10': np.float32(0.049851544), 'ma_10': np.float32(0.031432547), 'ma_20': np.float32(0.039324887), 'ma_ratio': np.float32(0.029141821), 'price_ma_ratio': np.float32(0.032634124), 'zscore': np.float32(0.042139266), 'rsi': np.float32(0.044083316), 'rangeocp': np.float32(0.04160564), 'rangehlp': np.float32(0.044448085), 'vwap_d': np.float32(0.053086333), 'atrr_14': np.float32(0.033748634), 'state_prob_0': np.float32(0.056455415), 'state_prob_1': np.float32(0.046157867)}",7.63717878787469
b916f148,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.3216441392092118,1.6202491984864844,4.565785258468339,-0.014404511930360976,0.06576790822707346,1.4873490146217418,0.6666666666666666,27.449869791666668,12,0.3223276124116307,"{'open': np.float32(0.03989238), 'high': np.float32(0.039985206), 'low': np.float32(0.029848855), 'close': np.float32(0.04604714), 'volume': np.float32(0.035187658), 'returns': np.float32(0.05195554), 'return_1': np.float32(0.03365222), 'return_3': np.float32(0.031796042), 'return_5': np.float32(0.043249756), 'momentum_5': np.float32(0.04213029), 'momentum_10': np.float32(0.032103926), 'volatility_5': np.float32(0.029292734), 'volatility_10': np.float32(0.035202205), 'ma_10': np.float32(0.036262702), 'ma_20': np.float32(0.034133986), 'ma_ratio': np.float32(0.03007358), 'price_ma_ratio': np.float32(0.028594581), 'zscore': np.float32(0.04562389), 'rsi': np.float32(0.03777739), 'rangeocp': np.float32(0.039546553), 'rangehlp': np.float32(0.038809072), 'vwap_d': np.float32(0.06994533), 'atrr_14': np.float32(0.034084205), 'state_prob_0': np.float32(0.040966928), 'state_prob_1': np.float32(0.07383783)}",4.984000539629403
b63780c1,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.3015097904380788,-0.240986555284644,-0.6337436546254288,-0.0322744036648132,-0.020453698529395048,1.0746685291266809,0.42857142857142855,9.306919642857142,7,0.3569078713150258,"{'open': np.float32(0.028918846), 'high': np.float32(0.035987988), 'low': np.float32(0.0382463), 'close': np.float32(0.0556634), 'volume': np.float32(0.035195563), 'returns': np.float32(0.05043129), 'return_1': np.float32(0.042691134), 'return_3': np.float32(0.027339213), 'return_5': np.float32(0.032187257), 'momentum_5': np.float32(0.037427336), 'momentum_10': np.float32(0.03341513), 'volatility_5': np.float32(0.03251258), 'volatility_10': np.float32(0.034145404), 'ma_10': np.float32(0.029209154), 'ma_20': np.float32(0.03835366), 'ma_ratio': np.float32(0.03179265), 'price_ma_ratio': np.float32(0.034729805), 'zscore': np.float32(0.047753677), 'rsi': np.float32(0.04823433), 'rangeocp': np.float32(0.03865268), 'rangehlp': np.float32(0.033576827), 'vwap_d': np.float32(0.050062038), 'atrr_14': np.float32(0.036999285), 'state_prob_0': np.float32(0.053803533), 'state_prob_1': np.float32(0.07267091)}",0.3546927363112007
38bc06d4,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.5170019114025903,3.0308007213395936,7.570024248511014,-0.024982568607212378,0.18911865014668772,0.14929308063821986,0.2222222222222222,-86.86653645833333,18,0.2557125870825831,"{'open': np.float32(0.036300186), 'high': np.float32(0.039038137), 'low': np.float32(0.028165502), 'close': np.float32(0.035242263), 'volume': np.float32(0.0360798), 'returns': np.float32(0.034671124), 'return_1': np.float32(0.036712714), 'return_3': np.float32(0.036807936), 'return_5': np.float32(0.028567122), 'momentum_5': np.float32(0.04700245), 'momentum_10': np.float32(0.02494893), 'volatility_5': np.float32(0.031138757), 'volatility_10': np.float32(0.039776027), 'ma_10': np.float32(0.03610145), 'ma_20': np.float32(0.030864554), 'ma_ratio': np.float32(0.032851934), 'price_ma_ratio': np.float32(0.033904273), 'zscore': np.float32(0.041379306), 'rsi': np.float32(0.04754351), 'rangeocp': np.float32(0.035030786), 'rangehlp': np.float32(0.036699396), 'vwap_d': np.float32(0.035685763), 'atrr_14': np.float32(0.032021824), 'state_prob_0': np.float32(0.041503005), 'state_prob_1': np.float32(0.14196324)}",-5.339456345527511
814f2c20,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",4.349841867535141,4.0682221318127425,24.98863808977205,-0.014861029054492913,0.3713568766843107,7.5079783761197145,0.7777777777777778,216.31684027777777,9,0.30219824697309067,"{'open': np.float32(0.036913153), 'high': np.float32(0.029797101), 'low': np.float32(0.042472452), 'close': np.float32(0.042817306), 'volume': np.float32(0.03446186), 'returns': np.float32(0.029793259), 'return_1': np.float32(0.04704337), 'return_3': np.float32(0.033186916), 'return_5': np.float32(0.038074724), 'momentum_5': np.float32(0.04847291), 'momentum_10': np.float32(0.031157218), 'volatility_5': np.float32(0.029530913), 'volatility_10': np.float32(0.032745723), 'ma_10': np.float32(0.041259333), 'ma_20': np.float32(0.041542806), 'ma_ratio': np.float32(0.03238181), 'price_ma_ratio': np.float32(0.046671934), 'zscore': np.float32(0.0642892), 'rsi': np.float32(0.03845807), 'rangeocp': np.float32(0.035688728), 'rangehlp': np.float32(0.03641403), 'vwap_d': np.float32(0.04901186), 'atrr_14': np.float32(0.039644122), 'state_prob_0': np.float32(0.05625131), 'state_prob_1': np.float32(0.04191989)}",15.998835139472227
4b666f4d,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.8798979270755214,2.3452786460189934,5.241061688939168,-0.03893297519397621,0.20405012472556772,1.1018175731884754,0.4166666666666667,10.000162760416666,12,0.31294709452103886,"{'open': np.float32(0.038163733), 'high': np.float32(0.026249185), 'low': np.float32(0.028117185), 'close': np.float32(0.035059873), 'volume': np.float32(0.03468521), 'returns': np.float32(0.029830303), 'return_1': np.float32(0.037259642), 'return_3': np.float32(0.034527108), 'return_5': np.float32(0.03521344), 'momentum_5': np.float32(0.04451937), 'momentum_10': np.float32(0.04037244), 'volatility_5': np.float32(0.034592655), 'volatility_10': np.float32(0.036950182), 'ma_10': np.float32(0.035163272), 'ma_20': np.float32(0.028742233), 'ma_ratio': np.float32(0.02935429), 'price_ma_ratio': np.float32(0.044800512), 'zscore': np.float32(0.06606303), 'rsi': np.float32(0.044772863), 'rangeocp': np.float32(0.03229481), 'rangehlp': np.float32(0.046241403), 'vwap_d': np.float32(0.046816215), 'atrr_14': np.float32(0.03254718), 'state_prob_0': np.float32(0.050734427), 'state_prob_1': np.float32(0.0869295)}",3.7155416473687195
f45b2e67,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.5383399248903475,2.9299268123095783,10.061822696374472,-0.016816914518717897,0.16920881218742512,1.709929825063113,0.6,58.18346354166667,15,0.23233673334355964,"{'open': np.float32(0.036652774), 'high': np.float32(0.046710305), 'low': np.float32(0.036272533), 'close': np.float32(0.0434648), 'volume': np.float32(0.033410467), 'returns': np.float32(0.038002364), 'return_1': np.float32(0.030925993), 'return_3': np.float32(0.037752118), 'return_5': np.float32(0.032186348), 'momentum_5': np.float32(0.030739909), 'momentum_10': np.float32(0.030460032), 'volatility_5': np.float32(0.030492589), 'volatility_10': np.float32(0.044122916), 'ma_10': np.float32(0.05828046), 'ma_20': np.float32(0.03915523), 'ma_ratio': np.float32(0.03532552), 'price_ma_ratio': np.float32(0.03480106), 'zscore': np.float32(0.07310969), 'rsi': np.float32(0.039760433), 'rangeocp': np.float32(0.03187767), 'rangehlp': np.float32(0.032454453), 'vwap_d': np.float32(0.050699856), 'atrr_14': np.float32(0.03259213), 'state_prob_0': np.float32(0.059521858), 'state_prob_1': np.float32(0.041228563)}",10.35537348551434
9c085e23,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.7686679265006169,1.6700539444167655,7.906413765482977,-0.014136684522350245,0.11177047710580013,0.6834095317120825,0.45454545454545453,-55.00905539772727,11,0.27385044521777424,"{'open': np.float32(0.035290137), 'high': np.float32(0.038117558), 'low': np.float32(0.049048506), 'close': np.float32(0.04139168), 'volume': np.float32(0.02964758), 'returns': np.float32(0.032002993), 'return_1': np.float32(0.04775507), 'return_3': np.float32(0.035348613), 'return_5': np.float32(0.034273773), 'momentum_5': np.float32(0.0353505), 'momentum_10': np.float32(0.031875018), 'volatility_5': np.float32(0.034628022), 'volatility_10': np.float32(0.046718616), 'ma_10': np.float32(0.0521823), 'ma_20': np.float32(0.037463076), 'ma_ratio': np.float32(0.035589334), 'price_ma_ratio': np.float32(0.046085645), 'zscore': np.float32(0.037691288), 'rsi': np.float32(0.038746487), 'rangeocp': np.float32(0.033666406), 'rangehlp': np.float32(0.035822548), 'vwap_d': np.float32(0.057044785), 'atrr_14': np.float32(0.036411688), 'state_prob_0': np.float32(0.042242136), 'state_prob_1': np.float32(0.05560628)}",-2.196029290123088
0e52d401,2,0.64,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True, 'vwap': True}",-1.6830701343977472,-1.3272799305251197,-2.838709925632779,-0.030712867120608944,-0.08718492073991324,0.0,0.0,-95.32470703125,6,0.4044447459992507,"{'open': np.float32(0.04145894), 'high': np.float32(0.05083787), 'low': np.float32(0.04146345), 'close': np.float32(0.041986186), 'volume': np.float32(0.040130056), 'returns': np.float32(0.03793773), 'return_1': np.float32(0.0), 'return_3': np.float32(0.043211926), 'return_5': np.float32(0.03927552), 'momentum_5': np.float32(0.051018372), 'momentum_10': np.float32(0.037829548), 'volatility_5': np.float32(0.03774928), 'volatility_10': np.float32(0.041828796), 'ma_10': np.float32(0.045362588), 'ma_20': np.float32(0.033290897), 'ma_ratio': np.float32(0.034313396), 'price_ma_ratio': np.float32(0.033771053), 'zscore': np.float32(0.062562056), 'rsi': np.float32(0.04266722), 'rangeocp': np.float32(0.032614782), 'rangehlp': np.float32(0.042930145), 'vwap_d': np.float32(0.044228148), 'atrr_14': np.float32(0.04153497), 'state_prob_0': np.float32(0.048252784), 'state_prob_1': np.float32(0.033744283)}",-5.577230353619591
