run_id,n_components,long_threshold,short_threshold,xgb_params,feature_config,sharpe,sortino,calmar,max_drawdown,cagr,profit_factor,win_rate,expectancy,num_trades
7c280311,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-2.0883936541195407,-2.417959706899751,-1.9956563150197364,-0.09029626643793687,-0.1802003143395734,1.237216939337514,0.42857142857142855,8.646554129464286,14
16370f98,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.2970977843726907,4.516872409202762,3.2060570393533636,-0.0198904700994932,0.06376998167852777,1.277754943771784,0.5454545454545454,19.618341619318183,11
49ba597e,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-2.441248697616101,-1.8184751422567458,-2.222270247617193,-0.06696572462446457,-0.14881593744307364,0.04945863088079155,0.14285714285714285,-173.10700334821428,7
bcc2faca,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.3205690621942445,2.3327209621819724,3.9086427458088586,-0.03611568451291274,0.14116330828131773,0.45751461938161303,0.4666666666666667,-82.380078125,15
3420db1d,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.656233961012534,2.040565965504464,7.8426905523316295,-0.032905160968964745,0.2580649950542513,0.6822573951012019,0.45454545454545453,-41.52761008522727,11
b4235e34,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.1564827803882196,1.287401926457033,3.4891056946224173,-0.036554450117063104,0.12754234006723597,3.491665545179995,0.5625,105.0938720703125,16
1279e1c6,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.1590252325778527,1.7922350363491255,5.2116533701333045,-0.02905984017046101,0.1514498139599183,0.8253844498616069,0.3333333333333333,-25.71115451388889,9
1beb4f82,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.677898571161619,-0.7852259218118366,-1.2032134835431667,-0.029996885103497628,-0.036092656620823504,0.45100845715522214,0.375,-59.462646484375,8
34296b93,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.12434147997212434,0.13124521812837667,0.1148852377257499,-0.05279412996659705,0.0060652661717366385,1.4416744602483014,0.6,38.9248046875,10
1b2595a3,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.1894276945332196,-0.2059635513474089,-0.6338685277939803,-0.05421155396322692,-0.03436299790009456,0.9451724968965565,0.3333333333333333,-3.9249674479166665,12
0aac00b0,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.0066270321392934,1.642540181124039,6.3513826004153735,-0.02295923324258796,0.1458228745358514,0.7364697255852987,0.4444444444444444,-34.005642361111114,9
898f6125,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.4189944461450657,0.39371661628247706,0.9581071232605676,-0.02635432448992801,0.02525026602252045,0.4684994449638518,0.375,-100.7626953125,8
b75478f3,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.8773260281226403,2.983860669637014,6.204976914563022,-0.023678401077249743,0.14692393205809884,0.7765426170954612,0.4375,-26.927978515625,16
8241b866,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.6363284043750923,5.254531935861359,6.5747527099555505,-0.023320080985664918,0.15332376565688333,1.0182197954620311,0.2,1.739453125,10
d6217fd5,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",-1.395330993302052,-1.0455447721206215,-2.5294068231736144,-0.028432466991686958,-0.07191727600843156,0.0,0.0,-90.1896484375,5
1b4495f3,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",1.3817953252576656,1.0772677176623657,4.0481201325072895,-0.020697480050385186,0.08378588568413226,0.67205545743015,0.35294117647058826,-8.650045955882353,17
2b41e86f,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",0.129116589478546,0.0626584410770822,0.20285987996090774,-0.016688963202023732,0.0033855210718345408,1.0819857336633627,0.6666666666666666,7.299479166666667,3
1f0a8774,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",0.7473864316843856,0.7861594690904716,1.9068433644221845,-0.022870530660826515,0.04361051963141116,3.883977466077582,0.5555555555555556,43.772243923611114,9
54f77808,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",0.10306768120077903,0.103919166967755,0.10707254495832848,-0.04961734727097946,0.005312655646384945,0.8874452621603436,0.5294117647058824,-5.505916819852941,17
61541404,2,0.62,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",0.501409197592987,0.31910588951723284,0.6876865537053823,-0.06658440221989635,0.04578919809313353,0.945513197930432,0.4666666666666667,-2.4401041666666665,15
